Date,10years
2012-09-21,9.97 
2012-09-24,9.94 
2012-09-25,9.85 
2012-09-26,9.89 
2012-09-27,9.88 
2012-09-28,9.79 
2012-10-01,9.84 
2012-10-02,9.82 
2012-10-03,9.80 
2012-10-04,9.83 
2012-10-05,9.68 
2012-10-08,9.68 
2012-10-09,9.62 
2012-10-10,9.65 
2012-10-11,9.65 
2012-10-12,9.65 
2012-10-15,9.58 
2012-10-16,9.47 
2012-10-17,9.55 
2012-10-18,9.49 
2012-10-19,9.45 
2012-10-22,9.39 
2012-10-23,9.36 
2012-10-24,9.37 
2012-10-25,9.27 
2012-10-26,9.19 
2012-10-29,9.18 
2012-10-30,9.17 
2012-10-31,9.23 
2012-11-01,9.24 
2012-11-02,9.24 
2012-11-05,9.18 
2012-11-06,9.30 
2012-11-07,9.33 
2012-11-08,9.40 
2012-11-09,9.42 
2012-11-12,9.38 
2012-11-13,9.46 
2012-11-14,9.59 
2012-11-16,9.48 
2012-11-19,9.48 
2012-11-21,9.53 
2012-11-22,9.53 
2012-11-23,9.46 
2012-11-26,9.46 
2012-11-27,9.41 
2012-11-28,9.42 
2012-11-29,9.46 
2012-11-30,9.45 
2012-12-03,9.42 
2012-12-04,9.32 
2012-12-05,9.36 
2012-12-06,9.19 
2012-12-07,9.14 
2012-12-10,9.20 
2012-12-11,9.30 
2012-12-12,9.28 
2012-12-13,9.24 
2012-12-14,9.27 
2012-12-17,9.17 
2012-12-18,9.19 
2012-12-19,9.28 
2012-12-20,9.32 
2012-12-21,9.30 
2012-12-24,9.30 
2012-12-26,9.32 
2012-12-27,9.31 
2012-12-28,9.18 
2012-12-31,9.18 
2013-01-01,9.18 
2013-01-02,9.17 
2013-01-03,9.11 
2013-01-04,9.16 
2013-01-07,9.18 
2013-01-08,9.31 
2013-01-09,9.31 
2013-01-10,9.27 
2013-01-11,9.24 
2013-01-14,9.19 
2013-01-15,9.24 
2013-01-16,9.23 
2013-01-17,9.42 
2013-01-18,9.42 
2013-01-21,9.34 
2013-01-22,9.39 
2013-01-23,9.39 
2013-01-24,9.48 
2013-01-25,9.48 
2013-01-28,9.49 
2013-01-29,9.47 
2013-01-30,9.55 
2013-01-31,9.55 
2013-02-01,9.52 
2013-02-04,9.54 
2013-02-05,9.65 
2013-02-06,9.66 
2013-02-07,9.69 
2013-02-08,9.71 
2013-02-13,9.67 
2013-02-14,9.66 
2013-02-15,9.53 
2013-02-18,9.58 
2013-02-19,9.61 
2013-02-20,9.50 
2013-02-21,9.54 
2013-02-22,9.51 
2013-02-25,9.48 
2013-02-26,9.44 
2013-02-27,9.47 
2013-02-28,9.46 
2013-03-01,9.41 
2013-03-04,9.43 
2013-03-05,9.28 
2013-03-06,9.26 
2013-03-07,9.37 
2013-03-08,9.42 
2013-03-11,9.48 
2013-03-12,9.61 
2013-03-13,9.65 
2013-03-14,9.73 
2013-03-15,9.65 
2013-03-18,9.70 
2013-03-19,9.66 
2013-03-20,9.72 
2013-03-21,9.84 
2013-03-22,9.80 
2013-03-25,9.86 
2013-03-26,9.79 
2013-03-27,9.87 
2013-03-28,10.10 
2013-03-29,10.10 
2013-04-01,10.06 
2013-04-02,10.04 
2013-04-03,10.06 
2013-04-04,9.90 
2013-04-05,9.58 
2013-04-08,9.61 
2013-04-09,9.64 
2013-04-10,9.59 
2013-04-11,9.65 
2013-04-12,9.67 
2013-04-15,9.64 
2013-04-16,9.70 
2013-04-17,9.62 
2013-04-18,9.72 
2013-04-19,9.62 
2013-04-22,9.58 
2013-04-23,9.62 
2013-04-24,9.71 
2013-04-25,9.68 
2013-04-26,9.63 
2013-04-29,9.68 
2013-04-30,9.61 
2013-05-01,9.61 
2013-05-02,9.47 
2013-05-03,9.48 
2013-05-06,9.47 
2013-05-07,9.46 
2013-05-08,9.51 
2013-05-09,9.64 
2013-05-10,9.75 
2013-05-13,9.75 
2013-05-14,9.95 
2013-05-15,9.90 
2013-05-16,9.86 
2013-05-17,9.85 
2013-05-20,9.97 
2013-05-21,10.06 
2013-05-22,10.12 
2013-05-23,10.14 
2013-05-24,10.19 
2013-05-27,10.20 
2013-05-28,10.40 
2013-05-29,10.25 
2013-05-30,10.25 
2013-05-31,10.52 
2013-06-03,10.48 
2013-06-04,10.49 
2013-06-05,10.26 
2013-06-06,10.40 
2013-06-07,10.38 
2013-06-10,10.72 
2013-06-11,10.71 
2013-06-12,11.02 
2013-06-13,10.57 
2013-06-14,10.75 
2013-06-17,11.04 
2013-06-18,11.13 
2013-06-19,11.53 
2013-06-20,11.75 
2013-06-21,11.57 
2013-06-24,11.30 
2013-06-25,11.02 
2013-06-26,10.98 
2013-06-27,10.90 
2013-06-28,11.18 
2013-07-01,11.08 
2013-07-02,10.96 
2013-07-03,11.05 
2013-07-04,11.23 
2013-07-05,11.29 
2013-07-08,11.19 
2013-07-09,11.19 
2013-07-10,11.03 
2013-07-11,11.11 
2013-07-12,11.01 
2013-07-15,10.84 
2013-07-16,10.79 
2013-07-17,10.70 
2013-07-18,10.59 
2013-07-19,10.60 
2013-07-22,10.58 
2013-07-23,10.51 
2013-07-24,10.68 
2013-07-25,10.76 
2013-07-26,10.81 
2013-07-29,10.98 
2013-07-30,11.00 
2013-07-31,10.99 
2013-08-01,11.11 
2013-08-02,10.99 
2013-08-05,10.92 
2013-08-06,11.04 
2013-08-07,11.20 
2013-08-08,11.18 
2013-08-09,11.07 
2013-08-12,11.28 
2013-08-13,11.50 
2013-08-14,11.65 
2013-08-15,11.63 
2013-08-16,11.81 
2013-08-19,11.97 
2013-08-20,11.82 
2013-08-21,12.30 
2013-08-22,12.20 
2013-08-23,11.74 
2013-08-26,11.78 
2013-08-27,11.77 
2013-08-28,11.77 
2013-08-29,12.08 
2013-08-30,11.98 
2013-09-02,12.08 
2013-09-03,12.11 
2013-09-04,12.14 
2013-09-05,12.10 
2013-09-06,11.95 
2013-09-09,11.86 
2013-09-10,11.84 
2013-09-11,11.82 
2013-09-12,11.98 
2013-09-13,11.97 
2013-09-16,11.92 
2013-09-17,11.93 
2013-09-18,11.52 
2013-09-19,11.51 
2013-09-20,11.44 
2013-09-23,11.51 
2013-09-24,11.38 
2013-09-25,11.61 
2013-09-26,11.69 
2013-09-27,11.71 
2013-09-30,11.70 
2013-10-01,11.74 
2013-10-02,11.71 
2013-10-03,11.72 
2013-10-04,11.73 
2013-10-07,11.67 
2013-10-08,11.65 
2013-10-09,11.67 
2013-10-10,11.56 
2013-10-11,11.56 
2013-10-14,11.67 
2013-10-15,11.68 
2013-10-16,11.70 
2013-10-17,11.61 
2013-10-18,11.75 
2013-10-21,11.83 
2013-10-22,11.75 
2013-10-23,11.82 
2013-10-24,11.53 
2013-10-25,11.43 
2013-10-28,11.39 
2013-10-29,11.51 
2013-10-30,11.58 
2013-10-31,11.73 
2013-11-01,11.86 
2013-11-04,11.91 
2013-11-05,12.16 
2013-11-06,12.18 
2013-11-07,12.28 
2013-11-08,12.41 
2013-11-11,12.50 
2013-11-12,12.39 
2013-11-13,12.32 
2013-11-14,12.18 
2013-11-15,12.18 
2013-11-18,12.04 
2013-11-19,12.22 
2013-11-20,12.28 
2013-11-21,12.51 
2013-11-22,12.49 
2013-11-25,12.68 
2013-11-26,12.61 
2013-11-27,12.75 
2013-11-28,12.83 
2013-11-29,12.94 
2013-12-02,13.19 
2013-12-03,13.25 
2013-12-04,13.33 
2013-12-05,13.04 
2013-12-06,12.99 
2013-12-09,12.93 
2013-12-10,12.75 
2013-12-11,12.83 
2013-12-12,12.89 
2013-12-13,12.79 
2013-12-16,12.75 
2013-12-17,12.78 
2013-12-18,12.69 
2013-12-19,12.96 
2013-12-20,13.19 
2013-12-23,13.18 
2013-12-24,13.18 
2013-12-25,13.18 
2013-12-26,13.22 
2013-12-27,13.11 
2013-12-30,13.21 
2013-12-31,13.21 
2014-01-02,13.21 
2014-01-03,13.12 
2014-01-06,13.13 
2014-01-07,13.09 
2014-01-08,13.25 
2014-01-09,13.24 
2014-01-10,13.10 
2014-01-13,12.98 
2014-01-14,13.08 
2014-01-15,12.99 
2014-01-16,12.97 
2014-01-17,12.85 
2014-01-20,12.96 
2014-01-21,13.04 
2014-01-22,13.08 
2014-01-23,13.21 
2014-01-24,13.06 
2014-01-27,13.22 
2014-01-28,13.32 
2014-01-29,13.36 
2014-01-30,13.34 
2014-01-31,13.40 
2014-02-03,13.50 
2014-02-04,13.39 
2014-02-05,13.28 
2014-02-06,13.22 
2014-02-07,13.17 
2014-02-10,13.18 
2014-02-11,13.28 
2014-02-12,13.35 
2014-02-13,13.19 
2014-02-14,13.13 
2014-02-17,13.09 
2014-02-18,13.09 
2014-02-19,13.11 
2014-02-20,12.93 
2014-02-21,12.79 
2014-02-24,12.74 
2014-02-25,12.68 
2014-02-26,12.54 
2014-02-27,12.43 
2014-02-28,12.70 
2014-03-05,12.69 
2014-03-06,12.78 
2014-03-07,12.85 
2014-03-10,12.92 
2014-03-11,12.87 
2014-03-12,12.87 
2014-03-13,12.91 
2014-03-14,12.85 
2014-03-17,12.99 
2014-03-18,13.06 
2014-03-19,13.18 
2014-03-20,13.19 
2014-03-21,13.15 
2014-03-24,13.02 
2014-03-25,12.87 
2014-03-26,12.80 
2014-03-27,12.55 
2014-03-28,12.70 
2014-03-31,12.80 
2014-04-01,12.81 
2014-04-02,12.74 
2014-04-03,12.81 
2014-04-04,12.72 
2014-04-07,12.58 
2014-04-08,12.43 
2014-04-09,12.42 
2014-04-10,12.57 
2014-04-11,12.54 
2014-04-14,12.68 
2014-04-15,12.69 
2014-04-16,12.75 
2014-04-17,12.64 
2014-04-22,12.63 
2014-04-23,12.52 
2014-04-24,12.45 
2014-04-25,12.45 
2014-04-28,12.47 
2014-04-29,12.50 
2014-04-30,12.44 
2014-05-02,12.39 
2014-05-05,12.42 
2014-05-06,12.26 
2014-05-07,12.19 
2014-05-08,12.29 
2014-05-09,12.29 
2014-05-12,12.34 
2014-05-13,12.33 
2014-05-14,12.37 
2014-05-15,12.45 
2014-05-16,12.42 
2014-05-19,12.40 
2014-05-20,12.40 
2014-05-21,12.30 
2014-05-22,12.29 
2014-05-23,12.33 
2014-05-26,12.31 
2014-05-27,12.43 
2014-05-28,12.37 
2014-05-29,12.16 
2014-05-30,12.11 
2014-06-02,12.23 
2014-06-03,12.35 
2014-06-04,12.36 
2014-06-05,12.28 
2014-06-06,12.04 
2014-06-09,12.21 
2014-06-10,12.08 
2014-06-11,11.97 
2014-06-12,11.99 
2014-06-13,11.86 
2014-06-16,12.03 
2014-06-17,12.21 
2014-06-18,11.98 
2014-06-20,12.05 
2014-06-23,12.01 
2014-06-24,11.99 
2014-06-25,12.00 
2014-06-26,11.95 
2014-06-27,12.16 
2014-06-30,12.20 
2014-07-01,12.01 
2014-07-02,12.07 
2014-07-03,12.04 
2014-07-04,12.08 
2014-07-07,12.00 
2014-07-08,12.04 
2014-07-09,12.09 
2014-07-10,12.14 
2014-07-11,12.16 
2014-07-14,12.06 
2014-07-15,12.04 
2014-07-16,11.96 
2014-07-17,11.98 
2014-07-18,11.80 
2014-07-21,11.67 
2014-07-22,11.54 
2014-07-23,11.65 
2014-07-24,11.70 
2014-07-25,11.70 
2014-07-28,11.75 
2014-07-29,11.81 
2014-07-30,11.94 
2014-07-31,12.02 
2014-08-01,12.18 
2014-08-04,12.06 
2014-08-05,12.21 
2014-08-06,12.07 
2014-08-07,12.11 
2014-08-08,12.14 
2014-08-11,11.97 
2014-08-12,11.96 
2014-08-13,12.08 
2014-08-14,11.97 
2014-08-15,11.73 
2014-08-18,11.63 
2014-08-19,11.65 
2014-08-20,11.70 
2014-08-21,11.87 
2014-08-22,11.69 
2014-08-25,11.62 
2014-08-26,11.54 
2014-08-27,11.39 
2014-08-28,11.28 
2014-08-29,11.22 
2014-09-01,11.07 
2014-09-02,10.93 
2014-09-03,11.18 
2014-09-04,11.15 
2014-09-05,11.18 
2014-09-08,11.35 
2014-09-09,11.44 
2014-09-10,11.55 
2014-09-11,11.43 
2014-09-12,11.82 
2014-09-15,11.62 
2014-09-16,11.48 
2014-09-17,11.48 
2014-09-18,11.62 
2014-09-19,11.59 
2014-09-22,11.89 
2014-09-23,11.92 
2014-09-24,11.77 
2014-09-25,11.82 
2014-09-26,11.88 
2014-09-29,11.82 
2014-09-30,12.34 
2014-10-01,12.53 
2014-10-02,12.45 
2014-10-03,12.18 
2014-10-06,11.81 
2014-10-07,11.59 
2014-10-08,11.51 
2014-10-09,11.51 
2014-10-10,11.57 
2014-10-13,11.20 
2014-10-14,11.29 
2014-10-15,11.60 
2014-10-16,11.65 
2014-10-17,11.47 
2014-10-20,11.67 
2014-10-21,11.97 
2014-10-22,12.10 
2014-10-23,12.23 
2014-10-24,12.09 
2014-10-27,12.49 
2014-10-28,12.17 
2014-10-29,12.37 
2014-10-30,12.22 
2014-10-31,12.07 
2014-11-03,12.21 
2014-11-04,12.38 
2014-11-05,12.29 
2014-11-06,12.72 
2014-11-07,12.68 
2014-11-10,12.65 
2014-11-11,12.83 
2014-11-12,12.90 
2014-11-13,12.96 
2014-11-14,12.95 
2014-11-17,13.00 
2014-11-18,12.94 
2014-11-19,12.78 
2014-11-20,12.75 
2014-11-21,12.41 
2014-11-24,12.06 
2014-11-25,12.06 
2014-11-26,11.96 
2014-11-27,11.89 
2014-11-28,11.83 
2014-12-01,11.87 
2014-12-02,12.02 
2014-12-03,12.01 
2014-12-04,12.04 
2014-12-05,12.11 
2014-12-08,12.21 
2014-12-09,12.28 
2014-12-10,12.51 
2014-12-11,12.59 
2014-12-12,12.64 
2014-12-15,12.70 
2014-12-16,12.79 
2014-12-17,12.84 
2014-12-18,12.63 
2014-12-19,12.57 
2014-12-22,12.55 
2014-12-23,12.48 
2014-12-24,12.50 
2014-12-26,12.41 
2014-12-29,
2014-12-30,12.43 
2014-12-31,12.43 
2015-01-02,12.34 
2015-01-05,12.28 
2015-01-06,12.25 
2015-01-07,12.38 
2015-01-08,12.34 
2015-01-09,12.19 
2015-01-12,12.30 
2015-01-13,12.26 
2015-01-14,12.24 
2015-01-15,12.16 
2015-01-16,12.03 
2015-01-19,12.17 
2015-01-20,11.88 
2015-01-21,11.77 
2015-01-22,11.92 
2015-01-23,11.74 
2015-01-26,11.78 
2015-01-27,11.78 
2015-01-28,11.81 
2015-01-29,11.85 
2015-01-30,11.97 
2015-02-02,12.18 
2015-02-03,12.11 
2015-02-04,12.21 
2015-02-05,12.36 
2015-02-06,12.48 
2015-02-09,12.61 
2015-02-10,12.69 
2015-02-11,12.82 
2015-02-12,12.58 
2015-02-13,12.59 
2015-02-18,12.77 
2015-02-19,12.83 
2015-02-20,12.96 
2015-02-23,12.79 
2015-02-24,12.63 
2015-02-25,12.72 
2015-02-26,12.65 
2015-02-27,12.43 
2015-03-02,12.46 
2015-03-03,12.57 
2015-03-04,12.77 
2015-03-05,12.85 
2015-03-06,12.99 
2015-03-09,13.35 
2015-03-10,13.22 
2015-03-11,13.21 
2015-03-12,13.37 
2015-03-13,13.44 
2015-03-16,13.41 
2015-03-17,13.14 
2015-03-18,13.01 
2015-03-19,13.30 
2015-03-20,13.18 
2015-03-23,13.13 
2015-03-24,13.12 
2015-03-25,13.07 
2015-03-26,13.22 
2015-03-27,13.23 
2015-03-30,13.12 
2015-03-31,13.06 
2015-04-01,12.86 
2015-04-02,12.85 
2015-04-06,12.74 
2015-04-07,12.76 
2015-04-08,12.58 
2015-04-09,12.65 
2015-04-10,12.54 
2015-04-13,12.64 
2015-04-14,12.51 
2015-04-15,12.51 
2015-04-16,12.59 
2015-04-17,12.61 
2015-04-20,12.66 
2015-04-22,12.60 
2015-04-23,12.60 
2015-04-24,12.67 
2015-04-27,12.64 
2015-04-28,12.68 
2015-04-29,12.67 
2015-04-30,12.80 
2015-05-04,12.91 
2015-05-05,12.93 
2015-05-06,12.96 
2015-05-07,12.92 
2015-05-08,12.69 
2015-05-11,12.78 
2015-05-12,12.80 
2015-05-13,12.74 
2015-05-14,12.59 
2015-05-15,12.46 
2015-05-18,12.58 
2015-05-19,12.55 
2015-05-20,12.42 
2015-05-21,12.38 
2015-05-22,12.35 
2015-05-25,12.28 
2015-05-26,12.25 
2015-05-27,12.39 
2015-05-28,12.28 
2015-05-29,12.26 
2015-06-01,12.31 
2015-06-02,12.39 
2015-06-03,12.46 
2015-06-05,12.56 
2015-06-08,12.46 
2015-06-09,12.46 
2015-06-10,12.69 
2015-06-11,12.71 
2015-06-12,12.60 
2015-06-15,12.78 
2015-06-16,12.74 
2015-06-17,12.67 
2015-06-18,12.58 
2015-06-19,12.62 
2015-06-22,12.54 
2015-06-23,12.54 
2015-06-24,12.55 
2015-06-25,12.71 
2015-06-26,12.59 
2015-06-29,12.65 
2015-06-30,12.63 
2015-07-01,12.68 
2015-07-02,12.52 
2015-07-03,12.53 
2015-07-06,12.63 
2015-07-07,12.61 
2015-07-08,12.66 
2015-07-09,12.64 
2015-07-10,12.62 
2015-07-13,12.61 
2015-07-14,12.59 
2015-07-15,12.63 
2015-07-16,12.60 
2015-07-17,12.60 
2015-07-20,12.53 
2015-07-21,12.35 
2015-07-22,12.47 
2015-07-23,13.06 
2015-07-24,13.11 
2015-07-27,13.08 
2015-07-28,13.10 
2015-07-29,13.17 
2015-07-30,13.01 
2015-07-31,12.98 
2015-08-03,13.19 
2015-08-04,13.19 
2015-08-05,13.36 
2015-08-06,13.76 
2015-08-07,13.82 
2015-08-10,13.71 
2015-08-11,13.68 
2015-08-12,13.48 
2015-08-13,13.53 
2015-08-14,13.57 
2015-08-17,13.69 
2015-08-18,13.69 
2015-08-19,13.75 
2015-08-20,13.81 
2015-08-21,13.97 
2015-08-24,14.17 
2015-08-25,14.17 
2015-08-26,13.98 
2015-08-27,13.94 
2015-08-28,13.87 
2015-08-31,14.28 
2015-09-01,14.56 
2015-09-02,14.80 
2015-09-03,14.78 
2015-09-04,15.17 
2015-09-08,14.98 
2015-09-09,14.97 
2015-09-10,15.38 
2015-09-11,15.31 
2015-09-14,15.20 
2015-09-15,15.15 
2015-09-16,15.17 
2015-09-17,15.37 
2015-09-18,15.89 
2015-09-21,15.93 
2015-09-22,16.25 
2015-09-23,16.85 
2015-09-24,16.76 
2015-09-25,15.91 
2015-09-28,16.06 
2015-09-29,16.08 
2015-09-30,15.47 
2015-10-01,15.54 
2015-10-02,15.23 
2015-10-05,15.23 
2015-10-06,15.25 
2015-10-07,15.57 
2015-10-08,15.39 
2015-10-09,15.68 
2015-10-13,15.99 
2015-10-14,16.06 
2015-10-15,15.77 
2015-10-16,15.81 
2015-10-19,15.84 
2015-10-20,15.80 
2015-10-21,15.79 
2015-10-22,15.82 
2015-10-23,15.95 
2015-10-26,15.90 
2015-10-27,15.71 
2015-10-28,15.83 
2015-10-29,15.91 
2015-10-30,15.89 
2015-11-03,15.70 
2015-11-04,15.57 
2015-11-05,15.53 
2015-11-06,15.68 
2015-11-09,15.63 
2015-11-10,15.63 
2015-11-11,15.50 
2015-11-12,15.43 
2015-11-13,15.53 
2015-11-16,15.49 
2015-11-17,15.51 
2015-11-18,15.45 
2015-11-19,15.26 
2015-11-20,15.20 
2015-11-23,15.17 
2015-11-24,15.22 
2015-11-25,15.47 
2015-11-26,15.57 
2015-11-27,15.76 
2015-11-30,15.82 
2015-12-01,15.76 
2015-12-02,15.60 
2015-12-03,15.68 
2015-12-04,15.58 
2015-12-07,15.57 
2015-12-08,15.69 
2015-12-09,15.51 
2015-12-10,15.72 
2015-12-11,15.88 
2015-12-14,15.95 
2015-12-15,15.95 
2015-12-16,16.15 
2015-12-17,15.94 
2015-12-18,16.15 
2015-12-21,16.38 
2015-12-22,16.40 
2015-12-23,16.43 
2015-12-24,16.36 
2015-12-28,16.34 
2015-12-29,16.41 
2015-12-30,16.49 
2015-12-31,16.49 
2016-01-04,16.41 
2016-01-05,16.05 
2016-01-06,15.93 
2016-01-07,16.11 
2016-01-08,16.19 
2016-01-11,16.19 
2016-01-12,16.19 
2016-01-13,16.09 
2016-01-14,16.25 
2016-01-15,16.35 
2016-01-18,16.28 
2016-01-19,16.45 
2016-01-20,16.63 
2016-01-21,16.62 
2016-01-22,16.70 
2016-01-25,16.76 
2016-01-26,16.48 
2016-01-27,16.52 
2016-01-28,16.30 
2016-01-29,16.00 
2016-02-01,15.76 
2016-02-02,15.95 
2016-02-03,15.85 
2016-02-04,16.04 
2016-02-05,16.10 
2016-02-10,15.92 
2016-02-11,16.04 
2016-02-12,16.09 
2016-02-15,16.02 
2016-02-16,16.09 
2016-02-17,15.91 
2016-02-18,15.89 
2016-02-19,15.69 
2016-02-22,15.52 
2016-02-23,15.63 
2016-02-24,15.61 
2016-02-25,15.85 
2016-02-26,15.98 
2016-02-29,15.94 
2016-03-01,15.70 
2016-03-02,15.51 
2016-03-03,15.18 
2016-03-04,14.66 
2016-03-07,14.96 
2016-03-08,14.93 
2016-03-09,14.57 
2016-03-10,14.53 
2016-03-11,14.34 
2016-03-14,14.32 
2016-03-15,14.71 
2016-03-16,14.67 
2016-03-17,14.09 
2016-03-18,14.07 
2016-03-21,13.92 
2016-03-22,13.71 
2016-03-23,14.04 
2016-03-24,14.09 
2016-03-28,13.91 
2016-03-29,13.63 
2016-03-30,13.67 
2016-03-31,14.00 
2016-04-01,13.80 
2016-04-04,14.07 
2016-04-05,14.05 
2016-04-06,14.22 
2016-04-07,14.19 
2016-04-08,13.83 
2016-04-11,13.61 
2016-04-12,13.49 
2016-04-13,13.10 
2016-04-14,13.06 
2016-04-15,13.02 
2016-04-18,12.96 
2016-04-19,12.98 
2016-04-20,12.95 
2016-04-22,12.92 
2016-04-25,12.79 
2016-04-26,12.82 
2016-04-27,12.61 
2016-04-28,12.78 
2016-04-29,12.45 
2016-05-02,12.45 
2016-05-03,12.51 
2016-05-04,12.72 
2016-05-05,12.61 
2016-05-06,12.65 
2016-05-09,12.82 
2016-05-10,12.56 
2016-05-11,12.40 
2016-05-12,12.28 
2016-05-13,12.35 
2016-05-16,12.42 
2016-05-17,12.57 
2016-05-18,12.89 
2016-05-19,12.74 
2016-05-20,12.57 
2016-05-23,12.85 
2016-05-24,12.82 
2016-05-25,12.93 
2016-05-27,13.12 
2016-05-30,12.95 
2016-05-31,13.05 
2016-06-01,13.01 
2016-06-02,12.82 
2016-06-03,12.58 
2016-06-06,12.42 
2016-06-07,12.48 
2016-06-08,12.41 
2016-06-09,12.44 
2016-06-10,12.67 
2016-06-13,12.71 
2016-06-14,12.77 
2016-06-15,12.86 
2016-06-16,12.85 
2016-06-17,12.77 
2016-06-20,12.74 
2016-06-21,12.65 
2016-06-22,12.63 
2016-06-23,12.44 
2016-06-24,12.43 
2016-06-27,12.27 
2016-06-28,12.14 
2016-06-29,12.15 
2016-06-30,12.19 
2016-07-01,12.20 
2016-07-04,12.07 
2016-07-05,12.27 
2016-07-06,12.32 
2016-07-07,12.28 
2016-07-08,12.10 
2016-07-11,12.05 
2016-07-12,12.13 
2016-07-13,12.00 
2016-07-14,11.97 
2016-07-15,11.99 
2016-07-18,11.95 
2016-07-19,12.00 
2016-07-20,11.82 
2016-07-21,11.86 
2016-07-22,11.97 
2016-07-25,11.98 
2016-07-26,11.98 
2016-07-27,11.95 
2016-07-28,11.92 
2016-07-29,11.83 
2016-08-01,11.87 
2016-08-02,11.93 
2016-08-03,11.97 
2016-08-04,11.85 
2016-08-05,11.82 
2016-08-08,11.87 
2016-08-09,11.77 
2016-08-10,11.82 
2016-08-11,11.93 
2016-08-12,11.90 
2016-08-15,11.83 
2016-08-16,11.85 
2016-08-17,11.79 
2016-08-18,11.91 
2016-08-19,11.79 
2016-08-22,11.82 
2016-08-23,11.98 
2016-08-24,12.08 
2016-08-25,12.00 
2016-08-26,12.21 
2016-08-29,12.05 
2016-08-30,12.19 
2016-08-31,12.11 
2016-09-01,12.05 
2016-09-02,12.06 
2016-09-05,12.05 
2016-09-06,12.00 
2016-09-08,12.09 
2016-09-09,12.28 
2016-09-12,12.29 
2016-09-13,12.52 
2016-09-14,12.49 
2016-09-15,12.29 
2016-09-16,12.23 
2016-09-19,12.25 
2016-09-20,12.22 
2016-09-21,12.04 
2016-09-22,11.89 
2016-09-23,11.87 
2016-09-26,11.92 
2016-09-27,11.76 
2016-09-28,11.69 
2016-09-29,11.74 
2016-09-30,11.63 
2016-10-03,11.53 
2016-10-04,11.69 
2016-10-05,11.49 
2016-10-06,11.50 
2016-10-07,11.45 
2016-10-10,11.37 
2016-10-11,11.45 
2016-10-13,11.43 
2016-10-14,11.42 
2016-10-17,11.38 
2016-10-18,11.33 
2016-10-19,11.17 
2016-10-20,11.09 
2016-10-21,11.19 
2016-10-24,11.07 
2016-10-25,11.18 
2016-10-26,11.31 
2016-10-27,11.42 
2016-10-28,11.43 
2016-10-31,11.47 
2016-11-01,11.54 
2016-11-03,11.65 
2016-11-04,11.57 
2016-11-07,11.43 
2016-11-08,11.29 
2016-11-09,11.59 
2016-11-10,11.99 
2016-11-11,12.06 
2016-11-14,12.31 
2016-11-16,11.98 
2016-11-17,12.08 
2016-11-18,12.20 
2016-11-21,11.92 
2016-11-22,11.91 
2016-11-23,11.88 
2016-11-24,11.96 
2016-11-25,12.20 
2016-11-28,12.02 
2016-11-29,11.90 
2016-11-30,11.90 
2016-12-01,12.25 
2016-12-02,12.37 
2016-12-05,12.06 
2016-12-06,12.19 
2016-12-07,11.94 
2016-12-08,11.79 
2016-12-09,11.90 
2016-12-12,11.98 
2016-12-13,12.10 
2016-12-14,12.14 
2016-12-15,12.07 
2016-12-16,12.04 
2016-12-19,11.92 
2016-12-20,11.78 
2016-12-21,11.63 
2016-12-22,11.49 
2016-12-23,11.49 
2016-12-26,11.44 
2016-12-27,11.48 
2016-12-28,11.46 
2016-12-29,11.42 
2016-12-30,11.42 
2017-01-02,11.25 
2017-01-03,11.29 
2017-01-04,11.43 
2017-01-05,11.43 
2017-01-06,11.40 
2017-01-09,11.32 
2017-01-10,11.22 
2017-01-11,11.28 
2017-01-12,11.08 
2017-01-13,11.07 
2017-01-16,11.02 
2017-01-17,11.03 
2017-01-18,11.09 
2017-01-19,11.01 
2017-01-20,10.96 
2017-01-23,10.86 
2017-01-24,10.83 
2017-01-25,10.90 
2017-01-26,10.98 
2017-01-27,10.81 
2017-01-30,10.88 
2017-01-31,10.94 
2017-02-01,10.88 
2017-02-02,10.73 
2017-02-03,10.61 
2017-02-06,10.58 
2017-02-07,10.48 
2017-02-08,10.41 
2017-02-09,10.39 
2017-02-10,10.35 
2017-02-13,10.36 
2017-02-14,10.38 
2017-02-15,10.36 
2017-02-16,10.46 
2017-02-17,10.43 
2017-02-20,10.41 
2017-02-21,10.32 
2017-02-22,10.29 
2017-02-23,10.18 
2017-02-24,10.25 
2017-03-01,10.21 
2017-03-02,10.40 
2017-03-03,10.24 
2017-03-06,10.26 
2017-03-07,10.30 
2017-03-08,10.43 
2017-03-09,10.46 
2017-03-10,10.28 
2017-03-13,10.23 
2017-03-14,10.39 
2017-03-15,10.29 
2017-03-16,10.25 
2017-03-17,10.27 
2017-03-20,10.28 
2017-03-21,10.22 
2017-03-22,10.33 
2017-03-23,10.25 
2017-03-24,10.16 
2017-03-27,10.10 
2017-03-28,10.23 
2017-03-29,10.12 
2017-03-30,10.07 
2017-03-31,10.11 
2017-04-03,10.00 
2017-04-04,9.93 
2017-04-05,10.06 
2017-04-06,10.13 
2017-04-07,10.08 
2017-04-10,9.95 
2017-04-11,10.04 
2017-04-12,10.06 
2017-04-13,10.19 
2017-04-17,10.11 
2017-04-18,10.09 
2017-04-19,10.22 
2017-04-20,10.18 
2017-04-24,10.15 
2017-04-25,10.35 
2017-04-26,10.44 
2017-04-27,10.40 
2017-04-28,10.32 
2017-05-02,10.23 
2017-05-03,10.29 
2017-05-04,10.28 
